Date,Close,High,Low,Open,Volume,symbol
,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,
2023-11-27,62.75,68.9000015258789,50.0,50.0,1115408256,IREDA.NS
2023-12-04,70.8499984741211,73.69999694824219,61.5,64.9000015258789,398776507,IREDA.NS
2023-12-11,108.30000305175781,123.19999694824219,73.4000015258789,74.0,1088371816,IREDA.NS
2023-12-18,109.8499984741211,116.19999694824219,98.30000305175781,102.0,346032551,IREDA.NS
2023-12-25,102.80000305175781,109.8499984741211,95.55000305175781,109.8499984741211,291987146,IREDA.NS
2024-01-01,105.0999984741211,107.55000305175781,100.19999694824219,103.3499984741211,167390307,IREDA.NS
2024-01-08,110.75,112.5,101.19999694824219,105.80000305175781,153994893,IREDA.NS
2024-01-15,135.35000610351562,135.35000610351562,110.75,110.75,358179650,IREDA.NS
2024-01-22,169.8000030517578,169.8000030517578,135.35000610351562,135.35000610351562,203742236,IREDA.NS
2024-01-29,195.0500030517578,195.0500030517578,169.39999389648438,177.8000030517578,339051268,IREDA.NS
2024-02-05,179.60000610351562,214.8000030517578,179.60000610351562,203.89999389648438,152902720,IREDA.NS
2024-02-12,177.9499969482422,185.6999969482422,154.0500030517578,170.64999389648438,138492733,IREDA.NS
2024-02-19,159.4499969482422,182.3000030517578,159.4499969482422,179.0,110214832,IREDA.NS
2024-02-26,157.25,159.0500030517578,141.8000030517578,151.5,280359474,IREDA.NS
2024-03-04,147.9499969482422,160.8000030517578,140.0,160.8000030517578,94297617,IREDA.NS
2024-03-11,128.75,148.89999389648438,121.05000305175781,148.89999389648438,169809183,IREDA.NS
2024-03-18,138.64999389648438,138.64999389648438,124.4000015258789,129.5500030517578,89848463,IREDA.NS
2024-03-25,135.89999389648438,144.4499969482422,135.0,138.64999389648438,57847334,IREDA.NS
2024-04-01,176.4499969482422,181.14999389648438,137.6999969482422,138.0,249088882,IREDA.NS
2024-04-08,167.1999969482422,183.64999389648438,164.25,182.0,139522310,IREDA.NS
2024-04-15,160.6999969482422,169.6999969482422,153.25,160.3000030517578,118843887,IREDA.NS
2024-04-22,170.64999389648438,179.0,165.39999389648438,179.0,168491920,IREDA.NS
2024-04-29,179.64999389648438,192.1999969482422,176.25,187.10000610351562,186066516,IREDA.NS
2024-05-06,164.6999969482422,178.8000030517578,160.5500030517578,178.8000030517578,100105296,IREDA.NS
2024-05-13,176.3000030517578,178.5,158.6999969482422,165.0,91879407,IREDA.NS
2024-05-20,185.5500030517578,194.60000610351562,174.60000610351562,174.9499969482422,194693160,IREDA.NS
2024-05-27,184.8000030517578,196.8000030517578,176.10000610351562,190.5,147825376,IREDA.NS
2024-06-03,180.85000610351562,200.25,154.0,200.0,219152762,IREDA.NS
2024-06-10,179.11000061035156,186.13999938964844,177.5,182.25,80235100,IREDA.NS
2024-06-17,187.5399932861328,191.0,173.22000122070312,179.11000061035156,133436195,IREDA.NS
2024-06-24,190.44000244140625,205.10000610351562,183.10000610351562,192.0,242934141,IREDA.NS
2024-07-01,228.83999633789062,232.0,192.8000030517578,200.0,383381856,IREDA.NS
2024-07-08,284.260009765625,304.5,228.00999450683594,232.0,668087751,IREDA.NS
2024-07-15,272.1000061035156,310.0,251.25,300.0,377237379,IREDA.NS
2024-07-22,258.0299987792969,282.8999938964844,232.0,274.0,223828360,IREDA.NS
2024-07-29,254.5,269.95001220703125,251.8000030517578,261.0,86066656,IREDA.NS
2024-08-05,243.4499969482422,252.5,234.0,241.9499969482422,108678399,IREDA.NS
2024-08-12,240.10000610351562,253.0,234.3000030517578,240.0,52943207,IREDA.NS
2024-08-19,260.29998779296875,265.79998779296875,238.5,241.60000610351562,136573167,IREDA.NS
2024-08-26,241.5,262.95001220703125,238.0500030517578,262.0,94201271,IREDA.NS
2024-09-02,227.39999389648438,241.35000610351562,226.27000427246094,241.35000610351562,57402127,IREDA.NS
2024-09-09,231.58999633789062,240.0,220.63999938964844,226.0,83952805,IREDA.NS
2024-09-16,232.3699951171875,237.5,224.5399932861328,232.0,76271724,IREDA.NS
2024-09-23,232.19000244140625,234.0,217.0,233.0,38813281,IREDA.NS
2024-09-30,221.66000366210938,237.0,218.0,232.3800048828125,31388400,IREDA.NS
2024-10-07,228.61000061035156,239.89999389648438,206.0,223.97999572753906,66298813,IREDA.NS
2024-10-14,216.13999938964844,229.6999969482422,211.3699951171875,229.49000549316406,27137335,IREDA.NS
2024-10-21,191.25999450683594,218.1999969482422,188.47000122070312,216.19000244140625,44024408,IREDA.NS
2024-10-28,211.97999572753906,213.9499969482422,188.0,193.0,30994984,IREDA.NS
2024-11-04,200.5800018310547,212.0,200.0,212.0,23925910,IREDA.NS
2024-11-11,189.86000061035156,202.2899932861328,187.0,199.47999572753906,19065948,IREDA.NS
2024-11-18,185.5,193.33999633789062,181.39999389648438,192.0,18399553,IREDA.NS
2024-11-25,205.16000366210938,213.0,189.00999450683594,192.38999938964844,53745945,IREDA.NS
2024-12-02,221.25,226.0,201.0,203.5,68021112,IREDA.NS
2024-12-09,217.47999572753906,227.8300018310547,212.6999969482422,222.14999389648438,36452441,IREDA.NS
2024-12-16,206.32000732421875,220.75999450683594,200.0,217.47999572753906,29746112,IREDA.NS
2024-12-23,196.94000244140625,208.75,196.10000610351562,208.0,16709123,IREDA.NS
