Date,Close,High,Low,Open,Volume,symbol
,DODLA.NS,DODLA.NS,DODLA.NS,DODLA.NS,DODLA.NS,
2021-06-28,574.6896362304688,650.3473521559398,548.6058952235688,548.6058952235688,30937772,DODLA.NS
2021-07-05,584.9635009765625,593.990549203993,566.6101162459565,578.529838015644,1625706,DODLA.NS
2021-07-12,599.6761474609375,633.04137375093,592.5442462503298,593.4419893679064,3006988,DODLA.NS
2021-07-19,599.07763671875,617.3811615597936,585.0134002965377,591.4969247670024,958394,DODLA.NS
2021-07-26,616.2340087890625,644.7116290159436,583.5171613218092,599.077594604879,1786802,DODLA.NS
2021-08-02,604.0150756835938,624.9618461320346,593.4918293724904,624.4132524154269,428228,DODLA.NS
2021-08-09,596.783447265625,616.4335248787892,573.5425191024333,608.4538028738857,427681,DODLA.NS
2021-08-16,574.3903198242188,601.9702573768438,568.654894836784,595.0877230397441,436272,DODLA.NS
2021-08-23,548.8552856445312,580.5248091687728,538.6312662390675,580.5248091687728,307989,DODLA.NS
2021-08-30,532.9456787109375,570.5501313632408,498.7326323105251,557.5830829231671,319458,DODLA.NS
2021-09-06,542.471435546875,546.5610794771578,529.9033981270056,534.6413579220236,286496,DODLA.NS
2021-09-13,634.7869262695312,637.2306674924151,527.1603985910125,534.9406155710436,1405042,DODLA.NS
2021-09-20,597.7808837890625,666.3067553891559,592.4943303909561,630.1985028761097,1593656,DODLA.NS
2021-09-27,592.2449951171875,631.196001146279,575.5374520970395,598.4791529605263,487538,DODLA.NS
2021-10-04,594.439453125,604.2644619020201,584.2154338788781,593.4918489212207,241706,DODLA.NS
2021-10-11,587.0581665039062,597.83077913411,582.5197117477148,595.4867601256606,185181,DODLA.NS
2021-10-18,594.8883056640625,664.3118634368113,580.474920474967,590.4495730791234,941874,DODLA.NS
2021-10-25,587.9060668945312,617.4310151573048,549.1046427206726,558.6304240740692,419209,DODLA.NS
2021-11-01,584.2652587890625,594.9381489319344,577.5323684829145,585.5120903272381,71193,DODLA.NS
2021-11-08,601.371826171875,673.0895414280419,571.8966792028427,588.4546389525526,1256619,DODLA.NS
2021-11-15,587.6067504882812,615.4360551291188,579.4774452834824,601.37181955047,171263,DODLA.NS
2021-11-22,566.211181640625,590.7488027905963,548.6058953732849,588.5045059458873,215833,DODLA.NS
2021-11-29,567.7073974609375,594.9880489490887,540.8755566515395,566.2111995172264,168017,DODLA.NS
2021-12-06,572.993896484375,579.527281370205,560.5754425646388,568.5551641669824,101520,DODLA.NS
2021-12-13,554.5906982421875,577.5323997881773,552.7952729059825,577.5323997881773,71767,DODLA.NS
2021-12-20,543.9676513671875,573.542520470589,524.7664452470851,555.5881459167272,129604,DODLA.NS
2021-12-27,548.9050903320312,553.5931889732994,538.63121089294,548.605862946513,59241,DODLA.NS
2022-01-03,551.5982666015625,569.9516509997962,547.95749419677,552.0969992115097,77997,DODLA.NS
2022-01-10,555.3388061523438,564.565360183613,548.6059153727688,556.2864103640777,81466,DODLA.NS
2022-01-17,540.9254150390625,577.532403388481,534.292307383337,558.3810576285243,154152,DODLA.NS
