Date,Close,High,Low,Open,Volume,symbol
,JSFB.NS,JSFB.NS,JSFB.NS,JSFB.NS,JSFB.NS,
2024-02-12,419.6000061035156,448.25,365.0,396.0,15452926,JSFB.NS
2024-02-19,458.6499938964844,482.0,428.1000061035156,437.1000061035156,11625370,JSFB.NS
2024-02-26,455.3999938964844,466.0,417.95001220703125,458.45001220703125,3267467,JSFB.NS
2024-03-04,439.70001220703125,457.0,430.0,451.29998779296875,1534911,JSFB.NS
2024-03-11,392.29998779296875,439.45001220703125,368.20001220703125,437.0,2233023,JSFB.NS
2024-03-18,390.5,394.25,375.0,392.5,785803,JSFB.NS
2024-03-25,409.6000061035156,419.0,386.0,390.5,675495,JSFB.NS
2024-04-01,470.6499938964844,473.70001220703125,413.04998779296875,419.8999938964844,2729896,JSFB.NS
2024-04-08,442.54998779296875,490.8500061035156,440.1499938964844,469.1000061035156,1400980,JSFB.NS
2024-04-15,452.45001220703125,458.6000061035156,422.6499938964844,437.0,619564,JSFB.NS
2024-04-22,507.8500061035156,512.4000244140625,455.3999938964844,459.79998779296875,1958770,JSFB.NS
2024-04-29,665.0499877929688,698.75,492.0,517.4000244140625,21142657,JSFB.NS
2024-05-06,657.7999877929688,674.0,608.7999877929688,666.0,3741621,JSFB.NS
2024-05-13,629.0,660.0499877929688,609.1500244140625,650.0,1325941,JSFB.NS
2024-05-20,593.3499755859375,640.0,587.0,617.2000122070312,859228,JSFB.NS
2024-05-27,582.2000122070312,604.0,571.4500122070312,597.0,430494,JSFB.NS
2024-06-03,647.3499755859375,657.0,477.04998779296875,610.0,2585782,JSFB.NS
2024-06-10,688.8499755859375,740.0,650.0,655.0,2685118,JSFB.NS
2024-06-17,728.2000122070312,760.9000244140625,688.8499755859375,688.8499755859375,1505898,JSFB.NS
2024-06-24,669.3499755859375,735.0,654.0,727.5,1187261,JSFB.NS
2024-07-01,679.3499755859375,709.4500122070312,666.0,672.0,1156544,JSFB.NS
2024-07-08,675.4000244140625,698.8499755859375,642.0,682.0,748247,JSFB.NS
2024-07-15,671.5499877929688,714.0,663.5499877929688,676.0,1021136,JSFB.NS
2024-07-22,646.5999755859375,700.0,640.0,677.0,1294609,JSFB.NS
2024-07-29,640.9500122070312,665.5999755859375,630.0499877929688,656.7000122070312,391977,JSFB.NS
2024-08-05,598.1500244140625,635.0499877929688,588.8499755859375,635.0499877929688,411976,JSFB.NS
2024-08-12,553.4000244140625,605.1500244140625,540.0,598.2000122070312,1382401,JSFB.NS
2024-08-19,596.0499877929688,619.7000122070312,551.5,557.9500122070312,2069132,JSFB.NS
2024-08-26,596.5,615.0,581.0499877929688,596.3499755859375,2234487,JSFB.NS
2024-09-02,570.0999755859375,606.5999755859375,566.9000244140625,597.2999877929688,1211054,JSFB.NS
2024-09-09,592.0499877929688,598.0,556.9500122070312,570.0999755859375,1076830,JSFB.NS
2024-09-16,577.1500244140625,599.9000244140625,572.2000122070312,599.9000244140625,1104085,JSFB.NS
2024-09-23,589.4500122070312,598.0,575.3499755859375,577.0,1879564,JSFB.NS
2024-09-30,554.25,593.6500244140625,549.9000244140625,590.0,1199116,JSFB.NS
2024-10-07,559.5999755859375,572.0,530.0999755859375,555.7999877929688,357813,JSFB.NS
2024-10-14,530.0999755859375,574.3499755859375,525.0,565.0,559036,JSFB.NS
2024-10-21,445.04998779296875,533.8499755859375,422.1000061035156,529.8499755859375,2652245,JSFB.NS
2024-10-28,469.75,475.1499938964844,430.0,449.95001220703125,624668,JSFB.NS
2024-11-04,427.79998779296875,472.3999938964844,425.0,471.8999938964844,833786,JSFB.NS
2024-11-11,411.45001220703125,428.75,402.29998779296875,426.0,334882,JSFB.NS
2024-11-18,411.1499938964844,430.0,403.79998779296875,412.3500061035156,382074,JSFB.NS
2024-11-25,412.0,426.3500061035156,403.6499938964844,416.95001220703125,1050875,JSFB.NS
2024-12-02,449.75,451.0,406.0,414.0,1306639,JSFB.NS
2024-12-09,402.45001220703125,450.20001220703125,399.0,442.5,1596587,JSFB.NS
2024-12-16,378.79998779296875,412.0,376.75,408.5,1086299,JSFB.NS
2024-12-23,392.1499938964844,394.95001220703125,371.25,381.8500061035156,510206,JSFB.NS
