Date,Close,High,Low,Open,Volume,symbol
,AETHER.NS,AETHER.NS,AETHER.NS,AETHER.NS,AETHER.NS,
2022-06-03,774.4000244140625,774.4000244140625,701.0,704.0,3932403,AETHER.NS
2022-06-06,799.2999877929688,833.7999877929688,706.7000122070312,792.9000244140625,8754400,AETHER.NS
2022-06-07,791.0499877929688,813.0,768.25,768.2999877929688,2089555,AETHER.NS
2022-06-08,786.1500244140625,808.0,781.0,797.0,558537,AETHER.NS
2022-06-09,793.3499755859375,807.25,772.0,772.0,509855,AETHER.NS
2022-06-10,786.0999755859375,799.3499755859375,781.0999755859375,781.0999755859375,499889,AETHER.NS
2022-06-13,788.9000244140625,803.0,751.0499877929688,770.0,504766,AETHER.NS
2022-06-14,783.1500244140625,827.7000122070312,781.0,793.0,416790,AETHER.NS
2022-06-15,795.9500122070312,805.0,788.0499877929688,797.0,225224,AETHER.NS
2022-06-16,781.0999755859375,811.0,768.0,811.0,284705,AETHER.NS
2022-06-17,770.5499877929688,790.0,765.0,773.0,135911,AETHER.NS
2022-06-20,750.4000244140625,768.0,735.5999755859375,768.0,232080,AETHER.NS
2022-06-21,762.7999877929688,773.7999877929688,752.0999755859375,758.0,116434,AETHER.NS
2022-06-22,768.9500122070312,779.7999877929688,749.8499755859375,751.0,102498,AETHER.NS
2022-06-23,761.4500122070312,782.6500244140625,757.1500244140625,770.0,59564,AETHER.NS
2022-06-24,764.0,774.75,761.0,770.0999755859375,34240,AETHER.NS
2022-06-27,765.4000244140625,775.75,759.2999877929688,770.0499877929688,64118,AETHER.NS
2022-06-28,775.4500122070312,788.0,760.0,760.0,128856,AETHER.NS
2022-06-29,779.75,786.4500122070312,768.0,768.0,49922,AETHER.NS
2022-06-30,780.4500122070312,785.5,777.0,777.9500122070312,48920,AETHER.NS
2022-07-01,774.3499755859375,794.9500122070312,771.8499755859375,778.5,69949,AETHER.NS
2022-07-04,776.8499755859375,780.0,762.0,767.25,52513,AETHER.NS
2022-07-05,785.1500244140625,790.0,775.5,775.5,97334,AETHER.NS
2022-07-06,796.75,807.9000244140625,777.25,781.0999755859375,168656,AETHER.NS
2022-07-07,830.5999755859375,874.0,803.5999755859375,804.3499755859375,575230,AETHER.NS
2022-07-08,828.7000122070312,845.9500122070312,818.0,842.4000244140625,151467,AETHER.NS
2022-07-11,824.0499877929688,843.4000244140625,818.0999755859375,828.0,70272,AETHER.NS
2022-07-12,819.3499755859375,840.5499877929688,815.0,824.0,69958,AETHER.NS
2022-07-13,824.4000244140625,844.7000122070312,821.9000244140625,824.0,90577,AETHER.NS
2022-07-14,827.0,840.0,822.0,828.0,77435,AETHER.NS
2022-07-15,853.7000122070312,882.0,830.0,838.0,266091,AETHER.NS
2022-07-18,917.4000244140625,933.0,862.0,867.75,403434,AETHER.NS
2022-07-19,961.7999877929688,987.0,931.0,931.0,559978,AETHER.NS
2022-07-20,921.0999755859375,1006.8499755859375,915.0,977.9000244140625,535219,AETHER.NS
2022-07-21,935.4000244140625,941.9500122070312,910.0999755859375,929.9500122070312,213587,AETHER.NS
2022-07-22,915.0999755859375,945.0,905.5499877929688,945.0,127781,AETHER.NS
2022-07-25,897.5,940.2999877929688,884.0,922.0,206978,AETHER.NS
2022-07-26,903.0499877929688,930.0,888.5999755859375,900.0,183504,AETHER.NS
