Date,Close,High,Low,Open,Volume,symbol
,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,
2020-10-05,250.47129821777344,269.45192359656414,233.39784804591224,249.74477903745475,8546115,ANGELONE.NS
2020-10-06,241.79837036132812,248.97285167601117,237.5299936764887,248.8366327849912,2721384,ANGELONE.NS
2020-10-07,241.1626434326172,245.20397936365762,238.3927577146671,238.75601732629357,820087,ANGELONE.NS
2020-10-08,245.97589111328125,248.2462980319659,240.25444904923899,242.52485596792363,738189,ANGELONE.NS
2020-10-09,249.60855102539062,250.65293270199643,245.20395590412696,245.97589982681097,556877,ANGELONE.NS
2020-10-12,244.70452880859375,251.47032645698854,240.66319241601124,249.74482231850226,440901,ANGELONE.NS
2020-10-13,245.02235412597656,247.02032371256647,238.84685711913596,241.88920856078855,369077,ANGELONE.NS
2020-10-14,237.75706481933594,244.295849574211,236.66728583681382,242.61574246352018,231803,ANGELONE.NS
2020-10-15,233.62490844726562,241.7075527980815,231.58154190107962,238.8468451764076,215948,ANGELONE.NS
2020-10-16,222.5907440185547,236.57644786978966,220.68359628544678,233.48869939067552,229542,ANGELONE.NS
2020-10-19,214.19021606445312,225.4968408994568,212.78256086002267,224.31622641001624,309411,ANGELONE.NS
2020-10-20,204.01876831054688,215.09836560178502,203.24683824187187,214.19020279807464,297310,ANGELONE.NS
2020-10-21,217.0055389404297,221.41013488853406,201.79380919079708,201.79380919079708,1258703,ANGELONE.NS
2020-10-22,217.0055389404297,222.13666803612935,211.64738295966538,216.59686837536583,392632,ANGELONE.NS
2020-10-23,218.0045166015625,220.63818358557936,213.96319428851592,219.27593917506027,383393,ANGELONE.NS
2020-10-26,225.905517578125,228.13051387423548,218.14072214213746,218.86725522141958,320284,ANGELONE.NS
2020-10-27,271.086669921875,271.086669921875,242.4795338999686,242.4795338999686,4709948,ANGELONE.NS
2020-10-28,286.8432312011719,305.0518845902566,253.24120698286293,277.807000088925,7045991,ANGELONE.NS
2020-10-29,295.8341064453125,299.6484022498451,269.6790223183169,272.4489084684382,1977190,ANGELONE.NS
2020-10-30,320.8993225097656,344.1936921760566,296.96922781417015,297.8319935375222,4462984,ANGELONE.NS
2020-11-02,290.298095703125,325.3103129611992,288.8277609961349,324.98867286212294,933339,ANGELONE.NS
2020-11-03,274.6758728027344,302.2445457781371,272.470384573563,287.17367682711114,848752,ANGELONE.NS
2020-11-04,284.6005859375,296.6388829364438,267.09446336854955,274.8136854886079,768906,ANGELONE.NS
2020-11-05,285.9790344238281,294.06583363095814,280.0976953157663,289.6548573442151,288705,ANGELONE.NS
2020-11-06,286.3006896972656,291.72255175844884,284.0033000253431,286.6223298601963,359419,ANGELONE.NS
2020-11-09,307.39068603515625,314.926134100376,284.0951530989677,286.760119058125,2120253,ANGELONE.NS
2020-11-10,301.2796630859375,317.8668039727182,296.8227218700494,312.3530692011383,721991,ANGELONE.NS
2020-11-11,305.1392517089844,311.3422031462838,297.1443533497145,301.1418165515017,505739,ANGELONE.NS
2020-11-12,310.65301513671875,315.66133575728645,300.1309874380601,306.0122992930899,517305,ANGELONE.NS
2020-11-13,323.65625,334.59181861461724,308.0799376824491,308.0799376824491,915610,ANGELONE.NS
2020-11-14,323.2886657714844,326.2293357907011,318.51011204564185,322.55351228883404,149447,ANGELONE.NS
2020-11-17,321.17498779296875,327.60767710498817,317.0396875209563,319.8424909320448,632194,ANGELONE.NS
2020-11-18,322.7372131347656,326.18329658348125,320.39385956305966,322.04799644502253,204970,ANGELONE.NS
2020-11-19,329.76727294921875,339.4163082204289,318.73980406783573,318.73980406783573,547130,ANGELONE.NS
2020-11-20,330.6402282714844,334.49985317974006,324.98865669063184,328.52664151581615,259500,ANGELONE.NS
2020-11-23,327.4239196777344,334.40798892623997,326.91850523732364,330.8240671410724,178666,ANGELONE.NS
2020-11-24,326.0914611816406,330.82407779681756,324.85086528104165,327.42393022396175,140872,ANGELONE.NS
2020-11-25,323.9319152832031,334.2701678986245,323.242698442175,326.09146699395217,273223,ANGELONE.NS
2020-11-26,323.3805236816406,329.35373607262744,323.0129469895176,327.102311305684,134142,ANGELONE.NS
2020-11-27,328.8023681640625,331.0997576231303,323.0129579449336,323.74811135411335,249363,ANGELONE.NS
2020-12-01,322.1399841308594,327.97535978811226,321.8643085746432,324.4833385359325,153972,ANGELONE.NS
2020-12-02,321.8642272949219,325.26437453260326,320.48579377331623,322.9669853299271,119345,ANGELONE.NS
2020-12-03,320.6236877441406,324.4833134992167,319.3371551738842,323.1508163102649,119037,ANGELONE.NS
2020-12-04,319.65875244140625,323.4724130661379,319.01547222042853,320.8074470900786,126982,ANGELONE.NS
2020-12-07,349.98431396484375,374.933957750403,321.68045915122065,323.4724341376026,1132733,ANGELONE.NS
2020-12-08,332.2484436035156,354.16554407473717,330.82407339412373,353.24658831530905,378460,ANGELONE.NS
2020-12-09,329.53759765625,347.3653368486133,328.29700155864316,336.15406343630485,478312,ANGELONE.NS
2020-12-10,331.4673767089844,338.86495986942845,325.0806225188076,331.09977194418957,291865,ANGELONE.NS
2020-12-11,326.183349609375,337.44055737187045,325.49413280758955,333.5809320641506,217875,ANGELONE.NS
2020-12-14,327.19415283203125,334.40796040070205,325.76978277106303,333.44306817156894,164219,ANGELONE.NS
2020-12-15,329.4456481933594,335.2810230240553,324.48329257420323,324.5751937613608,184641,ANGELONE.NS
2020-12-16,331.2377014160156,334.27024499827536,328.0672919983074,329.9052039982979,213563,ANGELONE.NS
2020-12-17,328.6645812988281,333.58100111139794,328.06726555583765,328.06726555583765,75165,ANGELONE.NS
2020-12-18,319.796630859375,332.57011136817266,315.24778825442854,329.1699916022862,424373,ANGELONE.NS
2020-12-21,307.4365539550781,321.58849121239865,291.03322057424145,319.79651675424674,498025,ANGELONE.NS
2020-12-22,299.48773193359375,313.1801696796953,289.5170544857149,307.43669511804956,348717,ANGELONE.NS
2020-12-23,310.7449035644531,313.3639332488546,299.57959600916894,299.57959600916894,137526,ANGELONE.NS
2020-12-24,310.33135986328125,316.1207697189003,307.850168185557,311.0665132263016,231309,ANGELONE.NS
2020-12-28,309.5502624511719,315.063997173018,307.39071074292116,310.9746327032601,146899,ANGELONE.NS
2020-12-29,309.5502624511719,314.14504138604366,307.85018863640835,310.6070559973314,223265,ANGELONE.NS
2020-12-30,305.4149475097656,316.12077633191296,302.7959180272248,315.155884017226,351295,ANGELONE.NS
2020-12-31,310.65301513671875,311.9855123423544,304.58792893752656,306.9312551468229,164791,ANGELONE.NS
2021-01-01,309.36651611328125,313.5477825279729,307.5745688306792,310.6071122592735,125610,ANGELONE.NS
2021-01-04,317.0397033691406,327.7914958315537,309.64212150824784,314.28283638332204,644292,ANGELONE.NS
2021-01-05,325.6319580078125,328.7104652126557,311.801657891816,316.99378003391536,843235,ANGELONE.NS
2021-01-06,324.345458984375,331.7430419146103,320.4398968565714,326.6887850433351,344067,ANGELONE.NS
2021-01-07,331.9728698730469,340.0137352332937,323.7482020868407,326.3212958287074,372362,ANGELONE.NS
2021-01-08,334.4999084472656,345.34357558030655,332.66199686239054,335.41886423970317,404986,ANGELONE.NS
2021-01-11,327.92938232421875,339.646068755831,324.1157213690649,335.87834437288285,215776,ANGELONE.NS
2021-01-12,331.5592346191406,337.2567716799572,327.1482580873699,327.1482580873699,143789,ANGELONE.NS
2021-01-13,320.53173828125,337.1189055621217,318.87762923206117,333.58092049348187,256008,ANGELONE.NS
2021-01-14,326.8266296386719,330.8240930384139,320.7155790844623,320.7155790844623,461488,ANGELONE.NS
2021-01-15,320.8074645996094,329.6753821625065,319.79660764474494,327.1482537974977,95157,ANGELONE.NS
2021-01-18,317.95867919921875,324.3913692408214,317.7289402691615,323.28861115882546,98225,ANGELONE.NS
2021-01-19,325.1724853515625,326.22927881491927,320.11822891921867,320.11822891921867,90823,ANGELONE.NS
2021-01-20,327.92938232421875,329.6753927326175,323.01296319307335,323.01296319307335,83613,ANGELONE.NS
2021-01-21,330.50250244140625,340.0137021509781,327.6996980062641,329.9051866816246,241273,ANGELONE.NS
2021-01-22,335.8783264160156,340.47310516315673,329.5375373538217,332.5241435394634,249783,ANGELONE.NS
2021-01-25,336.5674743652344,339.8297553905092,322.5534020537809,338.9107998291024,87582,ANGELONE.NS
2021-01-27,337.2568054199219,340.0136730391583,326.9185518477853,336.5216519391819,144752,ANGELONE.NS
2021-01-28,339.2784118652344,342.7244952954299,331.65106371315574,336.33774278708137,109703,ANGELONE.NS
2021-01-29,314.7424011230469,347.27343492953065,309.9178825656863,344.608468382898,712678,ANGELONE.NS
2021-02-01,307.988037109375,314.5585656059454,294.8469801162343,314.5585656059454,378960,ANGELONE.NS
2021-02-02,311.0665283203125,329.90512161592966,308.9069766507345,314.28287351712515,500237,ANGELONE.NS
2021-02-03,319.0155334472656,327.14829872960195,315.24780866764166,315.66135003825354,169887,ANGELONE.NS
2021-02-04,320.6236877441406,330.8241032017217,319.7966330949977,321.6345447794517,132227,ANGELONE.NS
2021-02-05,311.70977783203125,324.4832561734625,309.82590186170216,316.12075387772063,176012,ANGELONE.NS
2021-02-08,317.2235107421875,318.37220533780044,311.8935509919625,314.099039006679,209225,ANGELONE.NS
2021-02-09,318.004638671875,324.2535548460935,316.8100073672549,317.2235486888645,143812,ANGELONE.NS
2021-02-10,316.0747985839844,319.7046564778484,313.36386827124915,317.03969077296466,63633,ANGELONE.NS
2021-02-11,314.55853271484375,318.55599571811473,314.1909560345632,315.20181293856206,33296,ANGELONE.NS
2021-02-12,315.8450622558594,317.9586489938789,310.60700393043663,316.48831437233036,59538,ANGELONE.NS
2021-02-15,313.13421630859375,318.64795159209064,311.8936202609454,315.8451473740362,36169,ANGELONE.NS
2021-02-16,308.1717529296875,316.0288117569752,307.436571654453,314.6503784157459,111599,ANGELONE.NS
2021-02-17,306.8393249511719,309.2286155539114,303.4392054403118,308.1718220308644,80425,ANGELONE.NS
2021-02-18,300.6363830566406,306.93123586818757,299.8093284490904,306.93123586818757,244675,ANGELONE.NS
2021-02-19,298.2930908203125,305.8285123755324,297.5119726962637,305.8285123755324,180528,ANGELONE.NS
