Date,Close,High,Low,Open,Volume,symbol
,RATNAVEER.NS,RATNAVEER.NS,RATNAVEER.NS,RATNAVEER.NS,RATNAVEER.NS,
2023-09-11,129.35000610351562,129.35000610351562,123.0,123.19999694824219,4674065,RATNAVEER.NS
2023-09-12,122.9000015258789,127.5,122.9000015258789,127.44999694824219,1356001,RATNAVEER.NS
2023-09-13,121.30000305175781,124.0,116.75,116.75,2082591,RATNAVEER.NS
2023-09-14,118.0999984741211,122.5,117.05000305175781,122.5,643753,RATNAVEER.NS
2023-09-15,116.30000305175781,119.25,114.30000305175781,118.0,491089,RATNAVEER.NS
2023-09-18,113.5999984741211,116.30000305175781,112.1500015258789,116.0,521873,RATNAVEER.NS
2023-09-20,117.30000305175781,117.80000305175781,113.0,113.05000305175781,413413,RATNAVEER.NS
2023-09-21,114.75,118.0,114.25,117.30000305175781,239551,RATNAVEER.NS
2023-09-22,116.4000015258789,118.8499984741211,113.0,115.5,369098,RATNAVEER.NS
2023-09-25,117.0999984741211,119.0,114.0,115.9000015258789,311151,RATNAVEER.NS
2023-09-26,114.44999694824219,119.0,114.05000305175781,118.0,476097,RATNAVEER.NS
2023-09-27,116.1500015258789,120.69999694824219,111.0,114.19999694824219,1256551,RATNAVEER.NS
2023-09-28,113.25,117.44999694824219,112.75,116.5999984741211,384726,RATNAVEER.NS
2023-09-29,114.5,115.8499984741211,113.44999694824219,113.94999694824219,262942,RATNAVEER.NS
2023-10-03,112.05000305175781,115.4000015258789,111.0,114.9000015258789,335056,RATNAVEER.NS
2023-10-04,111.3499984741211,113.55000305175781,109.80000305175781,112.44999694824219,748276,RATNAVEER.NS
2023-10-05,112.3499984741211,113.5,111.0999984741211,112.0,257323,RATNAVEER.NS
2023-10-06,117.1500015258789,118.69999694824219,112.25,112.69999694824219,967893,RATNAVEER.NS
2023-10-09,114.0999984741211,117.30000305175781,113.80000305175781,115.0,405049,RATNAVEER.NS
2023-10-10,113.94999694824219,117.5,113.44999694824219,115.05000305175781,1221742,RATNAVEER.NS
2023-10-11,114.30000305175781,115.69999694824219,113.75,114.0,336028,RATNAVEER.NS
2023-10-12,120.75,122.19999694824219,115.75,115.75,2597982,RATNAVEER.NS
2023-10-13,133.10000610351562,134.6999969482422,121.94999694824219,122.44999694824219,9411420,RATNAVEER.NS
2023-10-16,133.85000610351562,138.0,130.39999389648438,133.85000610351562,3459813,RATNAVEER.NS
2023-10-17,134.3000030517578,136.6999969482422,132.75,135.1999969482422,1282345,RATNAVEER.NS
2023-10-18,132.85000610351562,134.75,130.35000610351562,134.75,1071726,RATNAVEER.NS
2023-10-19,133.35000610351562,135.39999389648438,130.5,131.85000610351562,1250426,RATNAVEER.NS
2023-10-20,128.89999389648438,134.5500030517578,127.9000015258789,133.1999969482422,790607,RATNAVEER.NS
2023-10-23,119.19999694824219,129.1999969482422,118.25,129.1999969482422,1415085,RATNAVEER.NS
2023-10-25,116.25,122.94999694824219,114.0,121.19999694824219,801688,RATNAVEER.NS
2023-10-26,117.25,118.80000305175781,112.55000305175781,115.80000305175781,609466,RATNAVEER.NS
2023-10-27,121.25,122.75,118.0999984741211,118.0999984741211,451437,RATNAVEER.NS
