Date,Close,High,Low,Open,Volume,symbol
,SANSERA.NS,SANSERA.NS,SANSERA.NS,SANSERA.NS,SANSERA.NS,
2021-09-24,812.6863403320312,835.9187396825208,795.2620711181308,805.6868548219265,12520012,SANSERA.NS
2021-09-27,840.7339477539062,853.8394018554601,826.3378183040177,841.8757339839322,3813046,SANSERA.NS
2021-09-28,809.80712890625,848.8752215905732,797.7441409918428,847.7831256616178,1071633,SANSERA.NS
2021-09-29,796.552734375,809.0128206830678,789.4042992530939,809.0128206830678,489332,SANSERA.NS
2021-09-30,800.3255004882812,810.7006543190722,794.2692219103876,795.7584767014696,307693,SANSERA.NS
2021-10-01,804.6444091796875,815.1188228593281,786.3265623685602,794.2692549177376,359134,SANSERA.NS
2021-10-04,800.5240478515625,810.4027830230062,797.34695897158,801.2190455124852,205226,SANSERA.NS
2021-10-05,798.48876953125,803.6019018376729,790.6453368005672,800.5240722733845,187609,SANSERA.NS
2021-10-06,789.6029052734375,803.204778286127,779.376700809159,795.3613452107844,189694,SANSERA.NS
2021-10-07,798.8859252929688,800.2262303478029,785.8301008936551,799.2333938337238,219406,SANSERA.NS
2021-10-08,799.1342163085938,808.764683003648,792.4325691518432,795.5599681328973,147354,SANSERA.NS
2021-10-11,793.3260498046875,805.0415092209323,791.2907469540664,797.8434440823916,198366,SANSERA.NS
2021-10-12,785.1847534179688,794.1202822779476,781.4119866855643,790.3971452529564,104124,SANSERA.NS
2021-10-13,815.0691528320312,826.9335613600635,785.3336869523647,786.3265234718999,419915,SANSERA.NS
2021-10-14,804.4954223632812,823.0614774605668,795.7584730815975,819.0901313690804,98794,SANSERA.NS
2021-10-18,797.8433837890625,814.1259265594232,796.254869634948,798.2405426265565,107722,SANSERA.NS
2021-10-19,805.0911865234375,818.0973211520944,794.2692438369849,797.8931215011648,185196,SANSERA.NS
2021-10-20,784.2415771484375,803.6018889369305,773.5188944487735,796.3541339941755,134511,SANSERA.NS
2021-10-21,769.4979248046875,803.6515249811481,765.476949059564,784.3904724517607,266559,SANSERA.NS
2021-10-22,741.251708984375,778.3838184399426,729.7348297874462,778.3838184399426,128218,SANSERA.NS
2021-10-25,725.7138671875,747.6059003572597,703.9707231371399,747.6059003572597,149014,SANSERA.NS
2021-10-26,747.655517578125,752.8182795210007,718.8136292426041,724.7706482694764,208149,SANSERA.NS
2021-10-27,737.7767944335938,753.5629193549049,727.4017012686473,747.6555299360277,47539,SANSERA.NS
2021-10-28,734.9968872070312,739.6632311202627,718.0690361177584,732.8126346733981,74808,SANSERA.NS
2021-10-29,702.3325805664062,735.8408132156063,677.1145086445761,722.7849886997822,187890,SANSERA.NS
2021-11-01,709.9774169921875,712.0624101773872,689.6739573273657,690.0214258925976,71628,SANSERA.NS
2021-11-02,730.1320190429688,734.6990429083609,707.8924562076504,714.3458937467103,43916,SANSERA.NS
2021-11-03,720.2036743164062,743.436013766588,713.2538183051839,743.436013766588,34751,SANSERA.NS
2021-11-04,727.7491455078125,733.656534729406,720.2036124402186,720.2036124402186,8600,SANSERA.NS
2021-11-08,720.4518432617188,728.7420039448064,709.8781101097228,727.7491674271704,44610,SANSERA.NS
2021-11-09,719.2604370117188,729.7348502943158,717.0761845239043,725.7635041702652,26035,SANSERA.NS
